timestamp,person,Unnamed: 0
2025-02-08 06:04:31.998,Sarena,5128.0
2025-02-08 06:04:56.961,Sarena,5127.0
2025-02-08 06:05:52.912,Sarena,5126.0
2025-02-08 06:06:53.602,Sarena,5125.0
2025-02-08 06:06:55.533,Sarena,5124.0
2025-02-08 06:07:35.148,Sarena,5123.0
2025-02-08 06:07:51.763,Sarena,5122.0
2025-02-08 06:08:50.895,Sarena,5121.0
2025-02-08 06:09:36.165,Sarena,5120.0
2025-02-08 06:10:38.771,Sarena,5119.0
2025-02-08 06:12:47.810,Sarena,5118.0
2025-02-08 06:13:03.391,Sarena,5117.0
2025-02-08 06:14:04.829,Sarena,5116.0
2025-02-08 06:14:08.976,Sarena,5115.0
2025-02-08 06:15:07.822,Sarena,5114.0
2025-02-08 06:16:15.403,Sarena,5113.0
2025-02-08 06:17:00.431,Sarena,5112.0
2025-02-08 06:17:58.133,Sarena,5111.0
2025-02-08 06:18:02.263,Sarena,5110.0
2025-02-08 06:18:05.988,Sarena,5109.0
2025-02-08 06:18:45.459,Sarena,5108.0
2025-02-08 06:19:02.019,Sarena,5107.0
2025-02-08 06:20:04.002,Sarena,5106.0
2025-02-08 06:20:05.608,Sarena,5105.0
2025-02-08 06:20:17.686,Sarena,5104.0
2025-02-08 06:21:20.251,Sarena,5103.0
2025-02-08 06:23:52.528,Sarena,5102.0
2025-02-08 06:23:54.906,Sarena,5101.0
2025-02-08 06:24:08.877,Sarena,5100.0
2025-02-08 06:24:40.001,Sarena,5099.0
2025-02-08 06:24:41.407,Sarena,5098.0
2025-02-08 06:24:44.555,Sarena,5097.0
2025-02-08 06:25:18.435,Sarena,5096.0
2025-02-08 06:25:25.812,Sarena,5095.0
2025-02-08 06:25:32.867,Sarena,5094.0
2025-02-08 06:25:59.187,Sarena,5093.0
2025-02-08 06:26:13.297,Sarena,5092.0
2025-02-08 06:26:42.246,Sarena,5091.0
2025-02-08 06:26:49.307,Sarena,5090.0
2025-02-08 06:27:36.108,Sarena,5089.0
2025-02-08 06:27:38.367,Sarena,5088.0
2025-02-08 06:27:40.060,Sarena,5087.0
2025-02-08 06:28:27.478,Sarena,5086.0
2025-02-08 06:28:54.052,Sarena,5085.0
2025-02-08 06:29:28.668,Sarena,5084.0
2025-02-08 06:29:30.868,Sarena,5083.0
2025-02-08 06:30:01.476,Sarena,5082.0
2025-02-08 06:30:53.042,Sarena,5081.0
2025-02-08 06:30:58.503,Sarena,5080.0
2025-02-08 06:31:40.090,Sarena,5079.0
2025-02-08 06:32:41.606,Sarena,5078.0
2025-02-08 06:33:31.286,Sarena,5077.0
2025-02-08 06:33:35.846,Sarena,5076.0
2025-02-08 06:34:04.369,Sarena,5075.0
2025-02-08 06:34:07.156,Sarena,5074.0
2025-02-08 06:34:19.453,Sarena,5073.0
2025-02-08 06:35:54.852,Sarena,5072.0
2025-02-08 06:36:28.851,Sarena,5071.0
2025-02-08 06:36:36.729,Sarena,5070.0
2025-02-08 06:37:22.601,Sarena,5069.0
2025-02-08 06:37:45.838,Sarena,5068.0
2025-02-08 06:38:05.195,Sarena,5067.0
2025-02-08 06:39:03.967,Sarena,5066.0
2025-02-08 06:40:04.740,Sarena,5065.0
2025-02-08 06:41:08.049,Sarena,5064.0
2025-02-08 06:42:03.008,Sarena,5063.0
2025-02-08 06:42:13.967,Sarena,5062.0
2025-02-08 06:43:11.350,Sarena,5061.0
2025-02-08 06:44:02.156,Sarena,5060.0
2025-02-08 06:46:02.586,Sarena,5059.0
2025-02-08 06:46:04.676,Sarena,5058.0
2025-02-08 06:47:35.478,Sarena,5057.0
2025-02-08 06:47:37.228,Sarena,5056.0
2025-02-08 06:48:39.282,Sarena,5055.0
2025-02-08 06:49:28.012,Sarena,5054.0
2025-02-08 06:50:29.357,Sarena,5053.0
2025-02-08 06:51:07.197,Sarena,5052.0
2025-02-08 06:51:10.056,Sarena,5051.0
2025-02-08 06:51:30.578,Sarena,5050.0
2025-02-08 06:51:39.868,Sarena,5049.0
2025-02-08 06:52:30.017,Sarena,5048.0
2025-02-08 06:53:02.622,Sarena,5047.0
2025-02-08 06:53:58.181,Sarena,5046.0
2025-02-08 06:54:00.150,Sarena,5045.0
2025-02-08 06:55:00.213,Sarena,5044.0
2025-02-08 06:55:08.120,Sarena,5043.0
2025-02-08 06:55:40.495,Sarena,5042.0
2025-02-08 06:56:28.767,Sarena,5041.0
2025-02-08 06:57:31.118,Sarena,5040.0
2025-02-08 06:58:39.849,Sarena,5039.0
2025-02-08 06:58:49.061,Sarena,5038.0
2025-02-08 06:58:54.524,Sarena,5037.0
2025-02-08 06:58:56.433,Sarena,5036.0
2025-02-08 06:59:11.864,Sarena,5035.0
2025-02-08 06:59:14.172,Sarena,5034.0
2025-02-08 06:59:23.547,Sarena,5033.0
2025-02-08 06:59:26.204,Sarena,5032.0
2025-02-08 06:59:34.805,Sarena,5031.0
2025-02-08 06:59:36.778,Sarena,5030.0
2025-02-08 06:59:45.183,Sarena,5029.0
2025-02-08 07:00:02.890,Sarena,5028.0
2025-02-08 07:00:26.109,Sarena,5027.0
2025-02-08 07:02:42.250,Sarena,5026.0
2025-02-08 07:03:48.784,Sarena,5025.0
2025-02-08 07:04:13.163,Sarena,5024.0
2025-02-08 07:04:16.689,Sarena,5023.0
2025-02-08 07:04:29.111,Sarena,5022.0
2025-02-08 07:04:32.937,Sarena,5021.0
2025-02-08 07:04:51.707,Sarena,5020.0
2025-02-08 07:05:53.964,Sarena,5019.0
2025-02-08 07:06:47.502,Sarena,5018.0
2025-02-08 07:06:51.193,Sarena,5017.0
2025-02-08 07:07:05.548,Sarena,5016.0
2025-02-08 07:07:07.133,Sarena,5015.0
2025-02-08 07:07:12.693,Sarena,5014.0
2025-02-08 07:07:26.860,Sarena,5013.0
2025-02-08 07:07:51.560,Sarena,5012.0
2025-02-08 07:08:00.420,Sarena,5011.0
2025-02-08 07:08:49.666,Sarena,5010.0
2025-02-08 07:08:55.943,Sarena,5009.0
2025-02-08 07:09:14.881,Sarena,5008.0
2025-02-08 07:09:50.065,Sarena,5007.0
2025-02-08 07:10:38.501,Sarena,5006.0
2025-02-08 07:11:38.624,Sarena,5005.0
2025-02-08 07:11:40.532,Sarena,5004.0
2025-02-08 07:12:39.959,Sarena,5003.0
2025-02-08 07:12:55.643,Sarena,5002.0
2025-02-08 07:12:57.112,Sarena,5001.0
2025-02-08 07:13:12.360,Sarena,5000.0
2025-02-08 07:13:30.649,Sarena,4999.0
2025-02-08 07:14:18.286,Sarena,4998.0
2025-02-08 07:14:19.625,Sarena,4997.0
2025-02-08 07:14:53.980,Sarena,4996.0
2025-02-08 07:16:15.872,Sarena,4995.0
2025-02-08 07:17:03.750,Sarena,4994.0
2025-02-08 07:17:59.029,Sarena,4993.0
2025-02-08 07:18:35.894,Sarena,4992.0
2025-02-08 07:18:49.577,Sarena,4991.0
2025-02-08 07:18:54.126,Sarena,4990.0
2025-02-08 07:19:32.520,Sarena,4989.0
2025-02-08 07:19:40.183,Sarena,4988.0
2025-02-08 07:19:48.389,Sarena,4987.0
2025-02-08 07:20:06.618,Sarena,4986.0
2025-02-08 07:20:16.742,Sarena,4985.0
2025-02-08 07:20:37.761,Sarena,4984.0
2025-02-08 07:20:45.003,Sarena,4983.0
2025-02-08 07:28:39.634,Sarena,4982.0
2025-02-08 07:29:29.308,Sarena,4981.0
2025-02-08 07:29:49.220,Sarena,4980.0
2025-02-08 07:30:14.230,Sarena,4979.0
2025-02-08 07:30:26.376,Sarena,4978.0
2025-02-08 07:30:43.122,Sarena,4977.0
2025-02-08 07:30:52.995,Sarena,4976.0
2025-02-08 07:30:56.197,Sarena,4975.0
2025-02-08 07:31:08.221,Sarena,4974.0
2025-02-08 07:31:19.313,Sarena,4973.0
2025-02-08 07:31:21.512,Sarena,4972.0
2025-02-08 07:31:22.952,Sarena,4971.0
2025-02-08 07:31:24.183,Sarena,4970.0
2025-02-08 07:31:34.449,Sarena,4969.0
2025-02-08 07:31:36.477,Sarena,4968.0
2025-02-08 07:31:49.549,Sarena,4967.0
2025-02-08 07:32:01.652,Sarena,4966.0
2025-02-08 07:32:03.054,Sarena,4965.0
2025-02-08 07:32:04.115,Sarena,4964.0
2025-02-08 07:32:06.296,Sarena,4963.0
2025-02-08 07:32:08.154,Sarena,4962.0
2025-02-08 07:32:09.239,Sarena,4961.0
2025-02-08 07:32:10.903,Sarena,4960.0
2025-02-08 07:32:12.893,Sarena,4959.0
2025-02-08 07:32:14.251,Sarena,4958.0
2025-02-08 07:32:26.053,Sarena,4957.0
2025-02-08 07:32:54.206,Sarena,4956.0
2025-02-08 07:32:55.806,Sarena,4955.0
2025-02-08 07:32:58.168,Sarena,4954.0
2025-02-08 07:33:12.661,Sarena,4953.0
2025-02-08 07:33:30.020,Sarena,4952.0
2025-02-08 07:33:55.112,Sarena,4951.0
2025-02-08 07:34:12.881,Sarena,4950.0
2025-02-08 07:34:14.304,Sarena,4949.0
2025-02-08 07:34:15.626,Sarena,4948.0
2025-02-08 07:34:17.141,Sarena,4947.0
2025-02-08 07:34:18.399,Sarena,4946.0
2025-02-08 07:34:43.147,Sarena,4945.0
2025-02-08 07:35:03.875,Sarena,4944.0
2025-02-08 07:35:28.928,Sarena,4943.0
2025-02-08 07:35:43.301,Sarena,4942.0
2025-02-08 07:35:52.224,Sarena,4941.0
2025-02-08 07:36:52.707,Sarena,4940.0
2025-02-08 07:37:45.191,Sarena,4939.0
2025-02-08 07:37:46.650,Sarena,4938.0
2025-02-08 07:39:33.461,Sarena,4937.0
2025-02-08 07:39:55.417,Sarena,4936.0
2025-02-08 07:40:11.409,Sarena,4935.0
2025-02-08 07:41:13.996,Sarena,4934.0
2025-02-08 07:41:23.966,Sarena,4933.0
2025-02-08 07:41:32.483,Sarena,4932.0
2025-02-08 07:42:36.074,Sarena,4931.0
2025-02-08 07:42:47.257,Sarena,4930.0
2025-02-08 07:42:56.710,Sarena,4929.0
2025-02-08 07:44:00.923,Sarena,4928.0
2025-02-08 07:44:27.131,Sarena,4927.0
2025-02-08 07:44:40.847,Sarena,4926.0
2025-02-08 07:45:40.188,Sarena,4925.0
2025-02-08 07:45:56.005,Sarena,4924.0
2025-02-08 07:46:14.405,Sarena,4923.0
2025-02-08 07:47:15.798,Sarena,4922.0
2025-02-08 07:47:30.233,Sarena,4921.0
2025-02-08 07:48:43.466,Sarena,4920.0
2025-02-08 07:49:06.921,Sarena,4919.0
2025-02-08 07:49:32.272,Sarena,4918.0
2025-02-08 08:04:37.020,Sarena,4917.0
2025-02-08 08:04:52.544,Sarena,4916.0
2025-02-08 08:07:54.378,Sarena,4915.0
2025-02-08 08:09:31.320,Sarena,4914.0
2025-02-08 08:09:45.276,Sarena,4913.0
2025-02-08 08:10:00.160,Sarena,4912.0
2025-02-08 08:10:02.450,Sarena,4911.0
2025-02-08 08:10:03.240,Sarena,4910.0
2025-02-08 08:10:14.890,Sarena,4909.0
2025-02-08 08:11:09.913,Sarena,4908.0
2025-02-08 08:11:28.900,Sarena,4907.0
2025-02-08 08:14:11.888,Sarena,4906.0
2025-02-08 08:15:07.796,Sarena,4905.0
2025-02-08 08:15:11.132,Sarena,4904.0
2025-02-08 08:15:24.035,Sarena,4903.0
2025-02-08 08:15:24.941,Sarena,4902.0
2025-02-08 08:15:37.595,Sarena,4901.0
2025-02-08 08:16:31.693,Sarena,4900.0
2025-02-08 08:17:31.502,Sarena,4899.0
2025-02-08 08:17:49.296,Sarena,4898.0
2025-02-08 08:18:50.223,Sarena,4897.0
2025-02-08 08:19:28.290,Sarena,4896.0
2025-02-08 08:20:28.857,Sarena,4895.0
2025-02-08 08:20:32.393,Sarena,4894.0
2025-02-08 08:20:48.512,Sarena,4893.0
2025-02-08 08:21:00.022,Sarena,4892.0
2025-02-08 08:22:00.843,Sarena,4891.0
2025-02-08 08:22:36.677,Sarena,4890.0
2025-02-08 08:22:43.554,Sarena,4889.0
2025-02-08 08:22:54.545,Sarena,4888.0
2025-02-08 08:23:54.383,Sarena,4887.0
2025-02-08 08:24:19.155,Sarena,4886.0
2025-02-08 08:24:33.585,Sarena,4885.0
2025-02-08 08:25:04.887,Sarena,4884.0
2025-02-08 08:26:00.332,Sarena,4883.0
2025-02-08 08:26:22.951,Sarena,4882.0
2025-02-08 08:26:28.713,Sarena,4881.0
2025-02-08 08:27:30.390,Sarena,4880.0
2025-02-08 08:27:54.709,Sarena,4879.0
2025-02-08 08:28:53.425,Sarena,4878.0
2025-02-08 08:29:34.432,Sarena,4877.0
2025-02-08 08:30:06.137,Sarena,4876.0
2025-02-08 08:30:55.364,Sarena,4875.0
2025-02-08 08:31:56.023,Sarena,4874.0
2025-02-08 08:32:12.231,Sarena,4873.0
2025-02-08 08:32:34.877,Sarena,4872.0
2025-02-08 08:33:00.186,Sarena,4871.0
2025-02-08 08:34:01.215,Sarena,4870.0
2025-02-08 08:34:38.697,Sarena,4869.0
2025-02-08 08:34:40.606,Sarena,4868.0
2025-02-08 08:35:35.404,Sarena,4867.0
2025-02-08 08:35:37.081,Sarena,4866.0
2025-02-08 08:36:21.533,Sarena,4865.0
2025-02-08 08:37:31.654,Sarena,4864.0
2025-02-08 08:37:50.892,Sarena,4863.0
2025-02-08 08:38:45.910,Sarena,4862.0
2025-02-08 08:39:56.408,Sarena,4861.0
2025-02-08 08:39:59.171,Sarena,4860.0
2025-02-08 08:40:36.583,Sarena,4859.0
2025-02-08 08:40:43.397,Sarena,4858.0
2025-02-08 08:42:14.098,Sarena,4857.0
2025-02-08 08:42:43.843,Sarena,4856.0
2025-02-08 08:43:15.416,Sarena,4855.0
2025-02-08 08:43:58.220,Sarena,4854.0
2025-02-08 08:44:11.339,Sarena,4853.0
2025-02-08 08:44:18.382,Sarena,4852.0
2025-02-08 08:44:19.514,Sarena,4851.0
2025-02-08 08:44:21.002,Sarena,4850.0
2025-02-08 08:44:29.553,Sarena,4849.0
2025-02-08 08:45:30.295,Sarena,4848.0
2025-02-08 08:45:42.157,Sarena,4847.0
2025-02-08 08:46:02.584,Sarena,4846.0
2025-02-08 08:46:35.239,Sarena,4845.0
2025-02-08 08:47:07.664,Sarena,4844.0
2025-02-08 08:47:38.539,Sarena,4843.0
2025-02-08 08:47:57.101,Sarena,4842.0
2025-02-08 08:48:15.065,Sarena,4841.0
2025-02-08 08:48:52.794,Sarena,4840.0
2025-02-08 08:48:58.550,Sarena,4839.0
2025-02-08 08:49:28.627,Sarena,4838.0
2025-02-08 08:50:00.697,Sarena,4837.0
2025-02-08 08:50:01.987,Sarena,4836.0
2025-02-08 08:50:03.594,Sarena,4835.0
2025-02-08 08:50:48.584,Sarena,4834.0
2025-02-08 08:51:00.112,Sarena,4833.0
2025-02-08 08:51:03.359,Sarena,4832.0
2025-02-08 08:51:46.056,Sarena,4831.0
2025-02-08 08:51:58.668,Sarena,4830.0
2025-02-08 08:52:08.643,Sarena,4829.0
2025-02-08 08:52:21.890,Sarena,4828.0
2025-02-08 08:52:50.988,Sarena,4827.0
2025-02-08 08:52:53.190,Sarena,4826.0
2025-02-08 08:53:36.660,Sarena,4825.0
2025-02-08 08:54:37.706,Sarena,4824.0
2025-02-08 08:55:37.657,Sarena,4823.0
2025-02-08 08:56:22.915,Sarena,4822.0
2025-02-08 08:56:35.797,Sarena,4821.0
2025-02-08 08:57:36.087,Sarena,4820.0
2025-02-08 08:58:20.088,Sarena,4819.0
2025-02-08 08:58:29.189,Sarena,4818.0
2025-02-08 08:59:16.375,Sarena,4817.0
2025-02-08 08:59:31.852,Sarena,4816.0
2025-02-08 08:59:45.805,Sarena,4815.0
2025-02-08 09:00:19.522,Sarena,4814.0
2025-02-08 09:00:21.755,Sarena,4813.0
2025-02-08 09:00:58.503,Sarena,4812.0
2025-02-08 09:01:10.622,Sarena,4811.0
2025-02-08 09:01:37.075,Sarena,4810.0
2025-02-08 09:02:24.816,Sarena,4809.0
2025-02-08 09:02:59.885,Sarena,4808.0
2025-02-08 09:03:38.716,Sarena,4807.0
2025-02-08 09:03:59.360,Sarena,4806.0
2025-02-08 09:04:17.826,Sarena,4805.0
2025-02-08 09:05:17.464,Sarena,4804.0
2025-02-08 09:05:27.439,Sarena,4803.0
2025-02-08 09:06:21.234,Sarena,4802.0
2025-02-08 09:07:14.577,Sarena,4801.0
2025-02-08 09:07:24.113,Sarena,4800.0
2025-02-08 09:07:32.255,Sarena,4799.0
2025-02-08 09:08:06.612,Sarena,4798.0
2025-02-08 09:09:07.158,Sarena,4797.0
2025-02-08 09:09:47.338,Sarena,4796.0
2025-02-08 09:10:00.986,Sarena,4795.0
2025-02-08 09:10:27.954,Sarena,4794.0
2025-02-08 09:11:29.099,Sarena,4793.0
2025-02-08 09:11:51.247,Sarena,4792.0
2025-02-08 09:11:55.027,Sarena,4791.0
2025-02-08 09:12:49.136,Sarena,4790.0
2025-02-08 09:13:27.542,Sarena,4789.0
2025-02-08 09:14:02.056,Sarena,4788.0
2025-02-08 09:15:00.925,Sarena,4787.0
2025-02-08 09:15:46.439,Sarena,4786.0
2025-02-08 09:15:50.523,Sarena,4785.0
2025-02-08 09:17:12.685,Sarena,4784.0
2025-02-08 09:17:21.147,Sarena,4783.0
2025-02-08 09:17:51.176,Sarena,4782.0
2025-02-08 09:18:21.018,Sarena,4781.0
2025-02-08 09:19:17.188,Sarena,4780.0
2025-02-08 09:19:56.812,Sarena,4779.0
2025-02-08 09:20:13.599,Sarena,4778.0
2025-02-08 09:20:21.878,Sarena,4777.0
2025-02-08 09:20:23.566,Sarena,4776.0
2025-02-08 09:20:26.203,Sarena,4775.0
2025-02-08 09:20:29.800,Sarena,4774.0
2025-02-08 09:21:10.427,Sarena,4773.0
2025-02-08 09:22:10.331,Sarena,4772.0
2025-02-08 09:22:28.092,Sarena,4771.0
2025-02-08 09:22:48.399,Sarena,4770.0
2025-02-08 09:23:30.650,Sarena,4769.0
2025-02-08 09:24:30.039,Sarena,4768.0
2025-02-08 09:24:39.959,Sarena,4767.0
2025-02-08 09:25:13.324,Sarena,4766.0
2025-02-08 09:25:19.591,Sarena,4765.0
2025-02-08 09:25:23.702,Sarena,4764.0
2025-02-08 09:25:27.576,Sarena,4763.0
2025-02-08 09:25:53.964,Sarena,4762.0
2025-02-08 09:26:38.704,Sarena,4761.0
2025-02-08 09:27:07.828,Sarena,4760.0
2025-02-08 09:27:33.662,Sarena,4759.0
2025-02-08 09:27:39.007,Sarena,4758.0
2025-02-08 09:28:07.473,Sarena,4757.0
2025-02-08 09:28:28.458,Sarena,4756.0
2025-02-08 09:28:56.002,Sarena,4755.0
2025-02-08 09:29:08.159,Sarena,4754.0
2025-02-08 09:30:08.397,Sarena,4753.0
2025-02-08 09:30:58.662,Sarena,4752.0
2025-02-08 09:31:49.046,Sarena,4751.0
2025-02-08 09:32:47.594,Sarena,4750.0
2025-02-08 09:33:07.417,Sarena,4749.0
2025-02-08 09:33:24.614,Sarena,4748.0
2025-02-08 09:33:32.415,Sarena,4747.0
2025-02-08 09:34:32.360,Sarena,4746.0
2025-02-08 09:34:43.187,Sarena,4745.0
2025-02-08 09:34:54.397,Sarena,4744.0
2025-02-08 09:35:11.500,Sarena,4743.0
2025-02-08 09:35:33.132,Sarena,4742.0
2025-02-08 09:36:04.741,Sarena,4741.0
2025-02-08 09:36:34.619,Sarena,4740.0
2025-02-08 09:37:08.332,Sarena,4739.0
2025-02-08 09:37:20.671,Sarena,4738.0
2025-02-08 09:37:32.878,Sarena,4737.0
2025-02-08 09:38:01.130,Sarena,4736.0
2025-02-08 09:38:28.301,Sarena,4735.0
2025-02-08 09:38:43.650,Sarena,4734.0
2025-02-08 09:38:45.358,Sarena,4733.0
2025-02-08 09:39:00.076,Sarena,4732.0
2025-02-08 09:40:01.357,Sarena,4731.0
2025-02-08 09:40:09.238,Sarena,4730.0
2025-02-08 09:40:50.735,Sarena,4729.0
2025-02-08 09:41:37.550,Sarena,4728.0
2025-02-08 09:41:48.760,Sarena,4727.0
2025-02-08 09:41:58.317,Sarena,4726.0
2025-02-08 10:57:14.708,Sarena,4725.0
2025-02-08 18:40:37.290,Sarena,4724.0
2025-02-08 19:30:30.694,Sarena,4723.0
2025-02-08 19:53:35.867,Sarena,4722.0
2025-02-08 20:03:00.000,Konon,
2025-02-08 20:06:00.000,Konon,
2025-02-08 20:08:00.000,Konon,
2025-02-08 20:11:00.000,Konon,
2025-02-08 20:14:00.000,Konon,
2025-02-08 21:05:00.000,Konon,
2025-02-08 23:12:24.534,Sarena,4721.0
2025-02-08 23:24:24.763,Sarena,4720.0
2025-02-08 23:52:29.064,Sarena,4719.0
2025-02-08 23:56:44.589,Sarena,4718.0
2025-02-08 23:56:48.076,Sarena,4717.0
2025-02-08 23:56:49.664,Sarena,4716.0
2025-02-09 00:42:45.046,Sarena,4715.0
2025-02-09 00:43:50.912,Sarena,4714.0
2025-02-09 04:00:08.626,Sarena,4713.0
2025-02-09 04:00:13.883,Sarena,4712.0
2025-02-09 04:01:12.434,Sarena,4711.0
2025-02-09 04:05:56.979,Sarena,4710.0
2025-02-09 04:07:04.663,Sarena,4709.0
2025-02-09 04:09:07.953,Sarena,4708.0
2025-02-09 04:09:16.936,Sarena,4707.0
2025-02-09 04:09:44.499,Sarena,4706.0
2025-02-09 04:10:09.181,Sarena,4705.0
2025-02-09 04:10:35.192,Sarena,4704.0
2025-02-09 04:29:19.405,Sarena,4703.0
2025-02-09 06:56:31.490,Sarena,4702.0
2025-02-09 09:15:54.157,Sarena,4701.0
2025-02-09 09:17:41.857,Sarena,4700.0
2025-02-09 09:17:47.718,Sarena,4699.0
2025-02-09 09:26:50.790,Sarena,4698.0
2025-02-09 09:26:53.987,Sarena,4697.0
2025-02-09 09:28:08.039,Sarena,4696.0
2025-02-09 09:31:33.950,Sarena,4695.0
2025-02-09 09:34:48.248,Sarena,4694.0
2025-02-09 09:37:27.277,Sarena,4693.0
2025-02-09 09:40:32.791,Sarena,4692.0
2025-02-09 09:42:19.671,Sarena,4691.0
2025-02-09 09:56:47.667,Sarena,4690.0
2025-02-09 09:57:24.355,Sarena,4689.0
2025-02-09 10:07:03.285,Sarena,4688.0
2025-02-09 19:15:54.541,Sarena,4687.0
2025-02-09 23:04:48.560,Sarena,4686.0
2025-02-09 23:05:13.852,Sarena,4685.0
2025-02-09 23:16:39.966,Sarena,4684.0
2025-02-09 23:20:51.473,Sarena,4683.0
2025-02-09 23:40:49.715,Sarena,4682.0
2025-02-10 02:17:31.582,Sarena,4681.0
2025-02-10 08:00:05.753,Sarena,4680.0
2025-02-10 09:25:41.790,Sarena,4679.0
2025-02-10 18:55:00.000,Konon,
2025-02-10 18:58:00.000,Konon,
2025-02-10 20:07:00.000,Konon,
2025-02-10 20:11:00.000,Konon,
2025-02-11 02:40:27.615,Sarena,4678.0
2025-02-11 02:57:58.349,Sarena,4677.0
2025-02-11 03:01:34.211,Sarena,4676.0
2025-02-11 03:04:53.153,Sarena,4675.0
2025-02-11 03:08:23.874,Sarena,4674.0
2025-02-11 03:10:19.200,Sarena,4673.0
2025-02-11 03:14:40.796,Sarena,4672.0
2025-02-11 03:19:07.196,Sarena,4671.0
2025-02-11 03:22:25.120,Sarena,4670.0
2025-02-11 03:26:16.650,Sarena,4669.0
2025-02-11 03:29:05.120,Sarena,4668.0
2025-02-11 03:32:17.164,Sarena,4667.0
2025-02-11 07:03:52.900,Sarena,4666.0
2025-02-11 07:04:05.783,Sarena,4665.0
2025-02-11 07:36:08.236,Sarena,4664.0
2025-02-11 07:42:54.855,Sarena,4663.0
2025-02-11 07:55:42.963,Sarena,4662.0
2025-02-11 07:58:57.271,Sarena,4661.0
2025-02-11 08:50:44.554,Sarena,4660.0
2025-02-11 08:54:52.044,Sarena,4659.0
2025-02-11 09:48:47.261,Sarena,4658.0
2025-02-11 12:20:43.991,Sarena,4657.0
2025-02-11 12:20:48.807,Sarena,4656.0
2025-02-11 17:48:57.384,Sarena,4655.0
2025-02-11 22:44:00.000,Konon,
2025-02-11 22:47:00.000,Konon,
2025-02-11 22:50:00.000,Konon,
2025-02-11 22:53:00.000,Konon,
2025-02-11 22:55:00.000,Konon,
2025-02-12 00:00:00.000,Konon,
2025-02-12 00:20:36.097,Sarena,4654.0
2025-02-12 00:40:21.965,Sarena,4653.0
2025-02-12 00:41:22.535,Sarena,4652.0
2025-02-12 00:54:00.000,Konon,
2025-02-12 00:58:00.000,Konon,
2025-02-12 01:01:00.000,Konon,
2025-02-12 01:04:00.000,Konon,
2025-02-12 01:06:00.000,Konon,
2025-02-12 01:10:00.000,Konon,
2025-02-12 02:00:03.608,Sarena,4651.0
2025-02-12 02:11:45.318,Sarena,4650.0
2025-02-12 02:17:51.761,Sarena,4649.0
2025-02-12 02:21:37.669,Sarena,4648.0
2025-02-12 02:29:48.755,Sarena,4647.0
2025-02-12 02:29:56.965,Sarena,4646.0
2025-02-12 02:40:29.654,Sarena,4645.0
2025-02-12 02:44:51.452,Sarena,4644.0
2025-02-12 02:48:09.631,Sarena,4643.0
2025-02-12 03:01:15.744,Sarena,4642.0
2025-02-12 03:05:42.556,Sarena,4641.0
2025-02-12 03:09:35.079,Sarena,4640.0
2025-02-12 03:11:55.167,Sarena,4639.0
2025-02-12 03:11:57.323,Sarena,4638.0
2025-02-12 03:12:00.125,Sarena,4637.0
2025-02-12 03:12:10.937,Sarena,4636.0
2025-02-12 03:28:34.108,Sarena,4635.0
2025-02-12 03:35:51.092,Sarena,4634.0
2025-02-12 03:51:30.323,Sarena,4633.0
2025-02-12 04:13:26.297,Sarena,4632.0
2025-02-12 04:13:28.886,Sarena,4631.0
2025-02-12 04:23:07.706,Sarena,4630.0
2025-02-12 04:26:23.329,Sarena,4629.0
2025-02-12 04:29:33.796,Sarena,4628.0
2025-02-12 05:09:39.608,Sarena,4627.0
2025-02-12 05:26:58.999,Sarena,4626.0
2025-02-12 05:30:17.661,Sarena,4625.0
2025-02-12 05:33:31.636,Sarena,4624.0
2025-02-12 05:36:10.026,Sarena,4623.0
2025-02-12 05:38:18.812,Sarena,4622.0
2025-02-12 05:41:07.817,Sarena,4621.0
2025-02-12 05:44:59.162,Sarena,4620.0
2025-02-12 05:48:03.805,Sarena,4619.0
2025-02-12 05:51:17.588,Sarena,4618.0
2025-02-12 05:54:29.519,Sarena,4617.0
2025-02-12 05:56:26.926,Sarena,4616.0
2025-02-12 05:59:15.187,Sarena,4615.0
2025-02-12 06:10:54.912,Sarena,4614.0
2025-02-12 06:17:14.603,Sarena,4613.0
2025-02-12 07:13:07.684,Sarena,4612.0
2025-02-12 07:14:06.672,Sarena,4611.0
2025-02-12 07:14:18.187,Sarena,4610.0
2025-02-12 07:21:33.460,Sarena,4609.0
2025-02-12 07:21:51.723,Sarena,4608.0
2025-02-12 07:22:03.654,Sarena,4607.0
2025-02-12 07:41:52.843,Sarena,4606.0
2025-02-12 07:43:45.389,Sarena,4605.0
2025-02-12 07:44:55.191,Sarena,4604.0
2025-02-12 07:51:51.482,Sarena,4603.0
2025-02-12 07:52:16.660,Sarena,4602.0
2025-02-12 07:52:38.928,Sarena,4601.0
2025-02-12 07:53:51.795,Sarena,4600.0
2025-02-12 07:53:52.478,Sarena,4599.0
2025-02-12 07:53:53.682,Sarena,4598.0
2025-02-12 07:54:54.630,Sarena,4597.0
2025-02-12 07:55:23.125,Sarena,4596.0
2025-02-12 07:55:24.324,Sarena,4595.0
2025-02-12 07:55:26.127,Sarena,4594.0
2025-02-12 07:58:22.281,Sarena,4593.0
2025-02-12 07:59:30.764,Sarena,4592.0
2025-02-12 08:32:42.808,Sarena,4591.0
2025-02-12 16:20:49.254,Sarena,4590.0
2025-02-12 16:42:20.016,Sarena,4589.0
2025-02-12 18:58:18.530,Sarena,4588.0
